; Sample Rate 44100
; Channels 1
               0       0.03604126 
  2.2675737e-005      0.035797119 
  4.5351474e-005      0.035095215 
  6.8027211e-005      0.034210205 
  9.0702948e-005      0.032958984 
   0.00011337868      0.031219482 
   0.00013605442      0.029266357 
   0.00015873016      0.027069092 
    0.0001814059       0.02456665 
   0.00020408163      0.021820068 
   0.00022675737      0.018829346 
   0.00024943311       0.01550293 
   0.00027210884      0.012054443 
   0.00029478458     0.0085449219 
   0.00031746032     0.0043945313 
   0.00034013605    0.00033569336 
   0.00036281179    -0.0034179688 
   0.00038548753    -0.0072631836 
   0.00040816327     -0.011260986 
     0.000430839     -0.015075684 
   0.00045351474     -0.018493652 
   0.00047619048     -0.021881104 
   0.00049886621     -0.025360107 
   0.00052154195     -0.028320313 
   0.00054421769     -0.030670166 
   0.00056689342     -0.032531738 
   0.00058956916     -0.034240723 
    0.0006122449     -0.035247803 
   0.00063492063     -0.035614014 
   0.00065759637     -0.035491943 
   0.00068027211     -0.034484863 
   0.00070294785     -0.032714844 
   0.00072562358     -0.030517578 
   0.00074829932     -0.027740479 
   0.00077097506     -0.024169922 
   0.00079365079     -0.020233154 
   0.00081632653     -0.016113281 
   0.00083900227     -0.011749268 
     0.000861678    -0.0070800781 
   0.00088435374    -0.0021972656 
   0.00090702948     0.0026550293 
   0.00092970522     0.0072021484 
   0.00095238095      0.011535645 
   0.00097505669       0.01574707 
   0.00099773243      0.019622803 
    0.0010204082      0.023223877 
    0.0010430839      0.026855469 
    0.0010657596      0.030029297 
    0.0010884354      0.032806396 
    0.0011111111      0.035247803 
    0.0011337868      0.037200928 
    0.0011564626      0.038391113 
    0.0011791383      0.039031982 
    0.0012018141      0.039428711 
    0.0012244898      0.039306641 
    0.0012471655      0.038482666 
    0.0012698413      0.037261963 
     0.001292517      0.035949707 
    0.0013151927      0.034240723 
    0.0013378685      0.032104492 
    0.0013605442      0.029663086 
      0.00138322      0.027252197 
    0.0014058957      0.024719238 
    0.0014285714      0.021881104 
    0.0014512472      0.018768311 
    0.0014739229       0.01550293 
    0.0014965986      0.012542725 
    0.0015192744     0.0097351074 
    0.0015419501     0.0068664551 
    0.0015646259      0.004119873 
    0.0015873016      0.001739502 
    0.0016099773   -0.00033569336 
    0.0016326531    -0.0022583008 
    0.0016553288    -0.0037536621 
    0.0016780045    -0.0046386719 
    0.0017006803    -0.0049438477 
     0.001723356    -0.0048828125 
    0.0017460317    -0.0046081543 
    0.0017687075    -0.0040893555 
    0.0017913832     -0.003112793 
     0.001814059     -0.001953125 
    0.0018367347   -0.00048828125 
    0.0018594104     0.0016174316 
    0.0018820862     0.0037841797 
    0.0019047619     0.0057678223 
    0.0019274376     0.0078735352 
    0.0019501134      0.009979248 
    0.0019727891      0.011474609 
    0.0019954649      0.012542725 
    0.0020181406      0.013702393 
    0.0020408163      0.015411377 
    0.0020634921      0.017272949 
    0.0020861678      0.018859863 
    0.0021088435      0.020263672 
    0.0021315193      0.021636963 
     0.002154195      0.022644043 
    0.0021768707      0.023010254 
    0.0021995465        0.0234375 
    0.0022222222      0.024536133 
     0.002244898      0.026000977 
    0.0022675737      0.027618408 
    0.0022902494      0.029632568 
    0.0023129252      0.031524658 
    0.0023356009       0.03314209 
    0.0023582766      0.034667969 
    0.0023809524       0.03604126 
    0.0024036281      0.037353516 
    0.0024263039      0.038970947 
    0.0024489796       0.04083252 
    0.0024716553      0.042572021 
    0.0024943311      0.044067383 
    0.0025170068      0.045288086 
    0.0025396825      0.045928955 
    0.0025623583      0.046356201 
     0.002585034      0.046661377 
    0.0026077098      0.045898438 
    0.0026303855      0.044342041 
    0.0026530612      0.042694092 
     0.002675737      0.041107178 
    0.0026984127      0.039550781 
    0.0027210884      0.037445068 
    0.0027437642      0.034729004 
    0.0027664399      0.032012939 
    0.0027891156      0.029327393 
    0.0028117914      0.026092529 
    0.0028344671      0.022247314 
    0.0028571429        0.0184021 
    0.0028798186      0.014984131 
    0.0029024943      0.012145996 
    0.0029251701     0.0096435547 
    0.0029478458     0.0073242188 
    0.0029705215      0.005279541 
    0.0029931973     0.0034790039 
     0.003015873     0.0021057129 
    0.0030385488     0.0011901855 
    0.0030612245    0.00033569336 
    0.0030839002    -0.0002746582 
     0.003106576    0.00015258789 
    0.0031292517     0.0012207031 
    0.0031519274     0.0024108887 
    0.0031746032     0.0037536621 
    0.0031972789     0.0054321289 
    0.0032199546     0.0072937012 
    0.0032426304     0.0091247559 
    0.0032653061       0.01071167 
    0.0032879819      0.011932373 
    0.0033106576      0.013275146 
    0.0033333333      0.014831543 
    0.0033560091      0.015960693 
    0.0033786848      0.017059326 
    0.0034013605      0.018157959 
    0.0034240363      0.019104004 
     0.003446712      0.020050049 
    0.0034693878      0.020141602 
    0.0034920635      0.019439697 
    0.0035147392      0.018554688 
     0.003537415      0.017791748 
    0.0035600907      0.016784668 
    0.0035827664         0.015625 
    0.0036054422      0.014648438 
    0.0036281179      0.013671875 
    0.0036507937      0.012268066 
    0.0036734694      0.010437012 
    0.0036961451     0.0080566406 
    0.0037188209     0.0052490234 
    0.0037414966     0.0029602051 
    0.0037641723    0.00088500977 
    0.0037868481     -0.001159668 
    0.0038095238    -0.0030212402 
    0.0038321995    -0.0047912598 
    0.0038548753    -0.0068664551 
     0.003877551    -0.0091247559 
    0.0039002268     -0.011749268 
    0.0039229025     -0.014648438 
    0.0039455782     -0.016906738 
     0.003968254     -0.018585205 
    0.0039909297     -0.020324707 
    0.0040136054     -0.022491455 
    0.0040362812     -0.025146484 
    0.0040589569     -0.028289795 
